"model","scenario","variable","SDP","relative_change_iam_variable_pc","total_atkinson_utility_change","global_gini","global_avg_deprivation","global_avg_surplus","AggUtilitarian","Prioritarian","Egalitarian","Sufficientarian","Limitarian"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1800","Regional_Meat_Consumption","RC",0.882687584033594,-2.87422295558991,0.0813487423316106,0,179.595756149597,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1800_COV","Regional_Meat_Consumption","RC",0.883016154510703,-2.86183256277212,0.0815632943654488,0,179.740778766651,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1800f","Regional_Meat_Consumption","RC",0.882693374964555,-2.87401453323687,0.0813507656258071,0,179.598312118626,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1800f_COV","Regional_Meat_Consumption","RC",0.882682446635051,-2.87441206738131,0.0813466422443146,0,179.593488633087,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2000","Regional_Meat_Consumption","RC",0.883827207256169,-2.82853005001678,0.0824623372413419,0,180.098756734579,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2000_COV","Regional_Meat_Consumption","RC",0.8867545126545,-2.7151124365746,0.0835234632156977,0,181.390794575342,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2000f","Regional_Meat_Consumption","RC",0.884120278122023,-2.81225667989841,0.0826200593018657,0,180.228110729869,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2000f_COV","Regional_Meat_Consumption","RC",0.888107787880082,-2.68754411172384,0.0837389781070283,0,181.988095697875,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_200f","Regional_Meat_Consumption","RC",0.810573048252248,-5.57161139996887,0.0667969946433099,0,147.766241828433,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500","Regional_Meat_Consumption","RC",0.89144675433801,-2.56544119173068,0.084226406601067,0,183.461830216707,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500_COV","Regional_Meat_Consumption","RC",0.891862821437831,-2.55022090283711,0.0845221536140592,0,183.645471608402,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500f","Regional_Meat_Consumption","RC",0.89144675433801,-2.56544119173068,0.084226406601067,0,183.461830216707,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500f_COV","Regional_Meat_Consumption","RC",0.891446750967083,-2.56544149038535,0.0842264031381509,0,183.461828728866,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_3000","Regional_Meat_Consumption","RC",0.897128741086515,-2.3995314574648,0.085028506539998,0,185.969714052118,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_3000_COV","Regional_Meat_Consumption","RC",0.897806130788825,-2.37742242907538,0.085199290265472,0,186.26869656649,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_3000f","Regional_Meat_Consumption","RC",0.897034001115439,-2.40435443380829,0.0849864841856367,0,185.927898248501,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_3000f_COV","Regional_Meat_Consumption","RC",0.897806131214474,-2.37742242305612,0.0851992903374295,0,186.26869675436,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_300f","Regional_Meat_Consumption","RC",0.82406477619265,-5.00581423363766,0.0710504304183547,0,153.72114596868,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_400f","Regional_Meat_Consumption","RC",0.835410790327771,-4.59081403020863,0.0711625130620462,0,158.728986835838,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_450","Regional_Meat_Consumption","RC",0.764708102014657,-7.37095401859492,0.0589086395489168,0,127.522625929204,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_450f","Regional_Meat_Consumption","RC",0.8356085969143,-4.57676968003443,0.071138266790538,0,158.816293611241,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_500","Regional_Meat_Consumption","RC",0.785534155407563,-6.56268879093463,0.0643617799922362,0,136.714714008821,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_500f","Regional_Meat_Consumption","RC",0.838834104519352,-4.47560647672327,0.0719030784225666,0,160.239950290101,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600","Regional_Meat_Consumption","RC",0.812973044378106,-5.48276381768954,0.0698089813161831,0,148.825538823569,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_COV","Regional_Meat_Consumption","RC",0.825375989565139,-4.9773351977646,0.0718681532921068,0,154.299882063498,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR10p","Regional_Meat_Consumption","RC",0.791767183333139,-6.22017731602011,0.0642272427571162,0,139.465813346448,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR1p","Regional_Meat_Consumption","RC",0.833619555659804,-4.70059881744089,0.0694513863797945,0,157.938381600723,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR2p","Regional_Meat_Consumption","RC",0.825941636186321,-4.97148825624782,0.0715899922960373,0,154.549544035728,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR3p","Regional_Meat_Consumption","RC",0.822160590215438,-5.1834301112639,0.0710279687307647,0,152.880686910389,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR4p","Regional_Meat_Consumption","RC",0.818165449693689,-5.33339894174233,0.0702796591472814,0,151.117333918177,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f","Regional_Meat_Consumption","RC",0.847625881726945,-4.13184417486292,0.0739912927961038,0,164.120416211507,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f_COV","Regional_Meat_Consumption","RC",0.850650326513013,-3.93995349810629,0.07452111765274,0,165.455328897122,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f_DR10p","Regional_Meat_Consumption","RC",0.844451761780958,-4.28327654908335,0.0738018300215296,0,162.719440732941,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f_DR1p","Regional_Meat_Consumption","RC",0.850651667701461,-3.9340409445613,0.0751297617941025,0,165.45592086345,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f_DR2p","Regional_Meat_Consumption","RC",0.846697159262479,-4.06621584647385,0.0739960370124728,0,163.710501834845,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f_DR3p","Regional_Meat_Consumption","RC",0.849032334764285,-3.98995857746945,0.0743774821613862,0,164.741188662013,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f_DR4p","Regional_Meat_Consumption","RC",0.850449769840356,-3.96106715561373,0.0745413877977285,0,165.366808303938,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_700","Regional_Meat_Consumption","RC",0.835421145937652,-4.58975312781521,0.0712026579537227,0,158.733557537562,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_700_COV","Regional_Meat_Consumption","RC",0.835581872126724,-4.58428634333595,0.0711413260480707,0,158.804497972544,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_700f","Regional_Meat_Consumption","RC",0.85380171356634,-3.85166256622463,0.07524022751165,0,166.846270657456,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_700f_COV","Regional_Meat_Consumption","RC",0.864195140029795,-3.54447010352914,0.0770695409151401,0,171.433663655001,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_800","Regional_Meat_Consumption","RC",0.844182943182528,-4.32956776288864,0.0724867768628514,0,162.6007910691,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_800_COV","Regional_Meat_Consumption","RC",0.849167932698127,-4.09492761891281,0.0740723803703186,0,164.801038126901,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_800f","Regional_Meat_Consumption","RC",0.865584108784427,-3.50700818676248,0.0771370059770641,0,172.04671898966,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_800f_COV","Regional_Meat_Consumption","RC",0.869179066516629,-3.38625940557947,0.0778566030005012,0,173.633441519054,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_900","Regional_Meat_Consumption","RC",0.850660150033933,-3.94485182095082,0.0744529440488003,0,165.459664748368,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_900_COV","Regional_Meat_Consumption","RC",0.860393685186166,-3.63469210698443,0.076448610480923,0,169.755798574465,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_900f","Regional_Meat_Consumption","RC",0.869512742105302,-3.35607078169818,0.0781955946092446,0,173.78071740197,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_900f_COV","Regional_Meat_Consumption","RC",0.869973506835782,-3.32573223335854,0.0783890704935759,0,173.984087186281,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2100","Regional_Meat_Consumption","RC",0.9048120605549,-2.12900022971749,0.0868626965675205,0,189.360935036949,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NPi2100_COV","Regional_Meat_Consumption","RC",0.904881830485921,-2.12623162058813,0.0868746517797564,0,189.391729702609,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","Regional_Meat_Consumption","RC",0.905388856549764,-2.11216653357033,0.0865943857959656,0,189.615518057972,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","NGFS2_Below 2°C","Regional_Meat_Consumption","RC",0.869615724267453,-3.35608129464455,0.0780417230275511,0,173.826171098226,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","NGFS2_Current Policies","Regional_Meat_Consumption","RC",0.903725732842736,-2.16016440668645,0.0862959237940324,0,188.881457729119,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","NGFS2_Delayed Transition","Regional_Meat_Consumption","RC",0.827287861023445,-4.90561047587624,0.0703643154458165,0,155.143733296859,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","NGFS2_Divergent Net Zero Policies","Regional_Meat_Consumption","RC",0.826060659500188,-4.93188528638197,0.0713500672702323,0,154.602077886667,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","NGFS2_Nationally Determined Contributions (NDCs)","Regional_Meat_Consumption","RC",0.891289962913628,-2.63541158622931,0.0822385803604648,0,183.392626486367,"no","no","yes","yes","no"
"MESSAGEix-GLOBIOM_1.1","NGFS2_Net-Zero 2050","Regional_Meat_Consumption","RC",0.819956668574018,-5.10444976728152,0.0760727503575117,0,151.907932185032,"no","no","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP1-1p5C-fullCDR","Regional_Meat_Consumption","RC",1.25055835059074,3.49458748668485,0.0354484282909745,0,466.519322530125,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP1-1p5C-minCDR","Regional_Meat_Consumption","RC",1.25036452392865,3.49270493643942,0.0355324826029532,0,466.414467381172,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP1-NPI","Regional_Meat_Consumption","RC",1.25326317133106,3.51241371176118,0.0343027568616637,0,467.982559726487,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP1-Npi","Regional_Meat_Consumption","RC",1.25326317133106,3.51241371176118,0.0343027568616637,0,467.982559726487,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-fullCDR","Regional_Meat_Consumption","RC",1.27195887394741,6.84034863181367,0.137729023944244,0,476.363971706911,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Regional_Meat_Consumption","RC",1.27235235470728,6.84737569195715,0.137554878498907,0,476.576298553846,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-2C-fullCDR","Regional_Meat_Consumption","RC",1.27504393378328,6.8941246512594,0.136508464990329,0,478.028706286996,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-2C-minCDR","Regional_Meat_Consumption","RC",1.27373973126187,6.87104015415713,0.136922888177964,0,477.324943263803,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-NPI","Regional_Meat_Consumption","RC",1.2840245300396,7.04415604185934,0.106559421323133,0,482.874741674644,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-Npi","Regional_Meat_Consumption","RC",1.2840245300396,7.04415604185934,0.106559421323133,0,482.874741674644,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000","Regional_Meat_Consumption","RC",1.27512526500908,6.8963440088944,0.136392379377165,0,478.072593573218,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000_COV","Regional_Meat_Consumption","RC",1.27715112599495,6.9303588355715,0.135539933711594,0,479.165771993424,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000_COV_NDCp","Regional_Meat_Consumption","RC",1.27696010781856,6.9269414556675,0.135602535099782,0,479.062696338303,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000_NDCp","Regional_Meat_Consumption","RC",1.27521530655262,6.89775523658014,0.136351564910453,0,478.121181049359,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000f","Regional_Meat_Consumption","RC",1.27538842055086,6.90069130451872,0.13628502525499,0,478.214595399325,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000f_COV","Regional_Meat_Consumption","RC",1.27716339550657,6.93057624547075,0.135534665423519,0,479.172392766229,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000f_COV_NDCp","Regional_Meat_Consumption","RC",1.27716664910923,6.9304736605452,0.135523965373145,0,479.174148448503,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000f_NDCp","Regional_Meat_Consumption","RC",1.27540728751849,6.90105185446697,0.136271455370554,0,478.224776237009,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","Regional_Meat_Consumption","RC",1.27752665118234,6.93681861581118,0.135419677053232,0,479.368409802215,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","Regional_Meat_Consumption","RC",1.27744947654822,6.93554330134535,0.135455387267832,0,479.326765461763,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","Regional_Meat_Consumption","RC",1.27888227070752,6.95952628674635,0.134881096149358,0,480.099918045514,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","Regional_Meat_Consumption","RC",1.27888227070752,6.95952628674635,0.134881096149358,0,480.099918045514,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","Regional_Meat_Consumption","RC",1.27989619483897,6.97665072668065,0.107814715909588,0,480.647043434648,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","Regional_Meat_Consumption","RC",1.27989619483897,6.97665072668065,0.107814715909588,0,480.647043434648,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1800","Regional_Meat_Consumption","RC",1.28047299206501,6.98644701619918,0.107671528819849,0,480.958290003261,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1800f","Regional_Meat_Consumption","RC",1.28047299206501,6.98644701619918,0.107671528819849,0,480.958290003261,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_2000","Regional_Meat_Consumption","RC",1.28078612068426,6.99169231307917,0.107586348787466,0,481.127257889855,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_2000f","Regional_Meat_Consumption","RC",1.28073808247584,6.99092283536459,0.107601623062636,0,481.101335907469,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_2500","Regional_Meat_Consumption","RC",1.28108002945101,6.99662914995582,0.107502247999492,0,481.285854517935,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_2500f","Regional_Meat_Consumption","RC",1.2810713050949,6.99648638828864,0.107503712104428,0,481.281146752741,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_3000","Regional_Meat_Consumption","RC",1.28178586239198,7.00833399715674,0.107280569647176,0,481.6667302763,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_3000f","Regional_Meat_Consumption","RC",1.2817914436828,7.0083930401631,0.107277826128986,0,481.669742006487,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_300f","Regional_Meat_Consumption","RC",1.27276230169911,6.85477964272573,0.137218678217847,0,476.797510773256,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_400f","Regional_Meat_Consumption","RC",1.27282031750395,6.85590703786093,0.137192724771363,0,476.828816784047,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_500f","Regional_Meat_Consumption","RC",1.27297064974488,6.8586402513819,0.137147019389977,0,476.909937829761,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600_COV","Regional_Meat_Consumption","RC",1.27248337968722,6.84866603209883,0.137324942112831,0,476.647001174402,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600_COV_NDCp","Regional_Meat_Consumption","RC",1.2724422475087,6.84799706543399,0.137321848538938,0,476.624805766992,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f","Regional_Meat_Consumption","RC",1.27316713342183,6.86243353349209,0.137100856995339,0,477.015962733277,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_COV","Regional_Meat_Consumption","RC",1.27338027439521,6.86598979498862,0.137019981186448,0,477.130976109899,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_COV_NDCp","Regional_Meat_Consumption","RC",1.27340337241359,6.86617806294396,0.137005689936109,0,477.143440072344,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_NDCp","Regional_Meat_Consumption","RC",1.27317283499054,6.86248537008498,0.137099489376485,0,477.019039366825,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_700","Regional_Meat_Consumption","RC",1.27297759943621,6.85800913630112,0.137207560812014,0,476.913687964959,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_700f","Regional_Meat_Consumption","RC",1.27332239924762,6.86527413812456,0.137057149637559,0,477.09974599942,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_800","Regional_Meat_Consumption","RC",1.27259899168464,6.85300731270516,0.137428983118511,0,476.709386768265,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_800f","Regional_Meat_Consumption","RC",1.27357428122226,6.86970280669743,0.136968562724378,0,477.235664476074,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_900","Regional_Meat_Consumption","RC",1.27356551046198,6.86991145653582,0.137025260178847,0,477.230931670647,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_900f","Regional_Meat_Consumption","RC",1.27420705503515,6.88065327548799,0.136728252209117,0,477.577116669462,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100","Regional_Meat_Consumption","RC",1.28379097985838,7.0412519184994,0.106645933957444,0,482.74871524937,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100_COV","Regional_Meat_Consumption","RC",1.28378839084733,7.04129475947431,0.106651821885323,0,482.747318188552,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100_COV_NDCp","Regional_Meat_Consumption","RC",1.28367789038243,7.03941043735682,0.106669800750271,0,482.687690837766,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100_NDCp","Regional_Meat_Consumption","RC",1.28370748639639,7.04008473945279,0.106670604250057,0,482.703661195066,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1000","Regional_Meat_Consumption","RC",1.27669831455832,6.92260135967766,0.135706749883317,0,478.92142961534,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1000_COV","Regional_Meat_Consumption","RC",1.27726191626547,6.93219429813374,0.135629746858595,0,479.225555726728,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1000f","Regional_Meat_Consumption","RC",1.27658194659838,6.92074609868837,0.135752098066064,0,478.858636095206,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1000f_COV","Regional_Meat_Consumption","RC",1.27722107317789,6.93153462621919,0.135648586867572,0,479.203516316196,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1200","Regional_Meat_Consumption","RC",1.27749318756584,6.93619581828932,0.135537740574106,0,479.350352441085,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1200f","Regional_Meat_Consumption","RC",1.27738154636246,6.93431026628829,0.135583546386377,0,479.290109534395,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1400","Regional_Meat_Consumption","RC",1.27857293466094,6.95440085652839,0.135095832980651,0,479.932996675749,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1400f","Regional_Meat_Consumption","RC",1.27857293466094,6.95440085652839,0.135095832980651,0,479.932996675749,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1600","Regional_Meat_Consumption","RC",1.27933705811538,6.96777701456153,0.13480877889602,0,480.34532668091,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1600f","Regional_Meat_Consumption","RC",1.27933705811538,6.96777701456153,0.13480877889602,0,480.34532668091,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1800","Regional_Meat_Consumption","RC",1.27974233058528,6.97472143709615,0.107933071878471,0,480.564016473295,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1800f","Regional_Meat_Consumption","RC",1.27972355211915,6.97435629322695,0.107936324973818,0,480.553883392062,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_2000","Regional_Meat_Consumption","RC",1.28001824187856,6.97939648443702,0.107858748682051,0,480.712901452971,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_2000f","Regional_Meat_Consumption","RC",1.2800049111116,6.97916338310711,0.107861844349644,0,480.705708014295,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_200f","Regional_Meat_Consumption","RC",1.27270772405599,6.853606618013,0.137211477718271,0,476.768060034976,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_2500","Regional_Meat_Consumption","RC",1.28104845887866,6.99624640822904,0.107514015149578,0,481.268818665698,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_2500f","Regional_Meat_Consumption","RC",1.28105202529197,6.99628751037412,0.107512443421532,0,481.270743144276,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_3000","Regional_Meat_Consumption","RC",1.28162810500395,7.00582915556413,0.107333931985637,0,481.581602533858,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_3000f","Regional_Meat_Consumption","RC",1.28162155427652,7.00568524609241,0.107333945242094,0,481.578067684277,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_300f","Regional_Meat_Consumption","RC",1.27280401792584,6.85548120212204,0.137190622695597,0,476.820021339946,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_400","Regional_Meat_Consumption","RC",1.27261386998214,6.85174163572989,0.137312786593067,0,476.717415272627,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_400f","Regional_Meat_Consumption","RC",1.27310848817466,6.86099429574566,0.137094748300232,0,476.984317068,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_500","Regional_Meat_Consumption","RC",1.27240181339285,6.84772926421016,0.137432262154506,0,476.602987042412,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_500f","Regional_Meat_Consumption","RC",1.27320575170156,6.86228248506617,0.13703912932759,0,477.036801611321,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_600","Regional_Meat_Consumption","RC",1.27284558300346,6.85574855498777,0.137215169598228,0,476.842450344802,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_600_COV","Regional_Meat_Consumption","RC",1.27307127380775,6.8599026587614,0.137108880283539,0,476.964235757826,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_600f","Regional_Meat_Consumption","RC",1.27339281363393,6.8654336672484,0.136975062898921,0,477.137742430626,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_600f_COV","Regional_Meat_Consumption","RC",1.27442216878746,6.88336104126844,0.136582961399342,0,477.693194580803,"yes","yes","yes","yes","no"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_700","Regional_Meat_Consumption","RC",1.27330591768133,6.86386237672596,0.137002902545493,0,477.090852352357,"yes","yes","yes","yes","no"
