model,scenario,primary_energy_change,renewables_vs_fossil,Renewables,CDR,Demand,Other,IMP_count
GEM-E3_V2021,EN_INDCi2030_600f_COV_NDCp,-7.580907877754612,173.61512241231478,False,False,True,False,1
GEM-E3_V2021,EN_INDCi2030_600f_NDCp,-18.935598473065852,193.1656233741817,False,False,True,False,1
GEM-E3_V2021,EN_INDCi2030_800,-52.24310364933751,210.58299921737648,False,False,True,False,1
GEM-E3_V2021,EN_INDCi2030_800f,7.466745277602513,117.5578765117335,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2100,201.40783648989668,-334.72928911907354,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2100_COV,198.4981438268377,-325.9565609196854,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2100_COV_NDCp,162.9384085890091,-259.22778894215776,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2100_NDCp,171.7211078815319,-278.1850273525688,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_1000,74.31059979870611,18.53929123840686,True,False,False,False,1
GEM-E3_V2021,EN_NPi2020_1000_COV,80.29839631042807,-10.251487213807422,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_1000f,80.84471061486056,-30.268287966626133,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_1000f_COV,86.58148220379371,-47.74277656475829,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_1400,96.01931659790921,-116.42869447096689,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_1400f,96.01931659790921,-116.42869447096689,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_1800,114.11911458959253,-179.29886373294192,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_1800f,114.11911458959253,-179.29886373294192,False,True,False,False,1
GEM-E3_V2021,EN_NPi2020_400f,-8.542646091001757,183.53458229502286,False,False,True,False,1
GEM-E3_V2021,EN_NPi2020_500,-36.900845292687904,234.2917524617078,False,False,True,False,1
GEM-E3_V2021,EN_NPi2020_500f,12.777622815679479,132.39655454491867,True,False,False,False,1
GEM-E3_V2021,EN_NPi2020_600,-45.021057970733295,202.9913329402278,False,False,True,False,1
GEM-E3_V2021,EN_NPi2020_600_COV,-30.364058326197892,194.8523116272859,False,False,True,False,1
GEM-E3_V2021,EN_NPi2020_600f,31.91169278158145,93.1048846553881,True,False,False,False,1
GEM-E3_V2021,EN_NPi2020_600f_COV,43.854174353305666,71.61866169906,True,False,False,False,1
GEM-E3_V2021,EN_NPi2020_800,13.195533983326868,114.64939937995126,True,False,False,False,1
GEM-E3_V2021,EN_NPi2020_800f,72.37623951656906,27.5150025918378,True,False,False,False,1
GEM-E3_V2021,EN_NPi2100,252.0116255594586,-421.39037401563314,False,True,False,False,1
GEM-E3_V2021,EN_NPi2100_COV,241.4116704665596,-395.2571684233502,False,True,False,False,1
GEMINI-E3 7.0,PR_Baseline,235.5997194593998,-620.5686416460999,False,True,False,False,1
GEMINI-E3 7.0,PR_CP_Intensity,130.73644663440007,-458.92429681600004,False,True,False,False,1
GEMINI-E3 7.0,PR_CP_Price,180.9169596344001,-522.9050666583,False,True,False,False,1
GEMINI-E3 7.0,PR_CP_PriceOnly,179.11232254330002,-541.9381197315001,False,True,False,False,1
GEMINI-E3 7.0,PR_NDC_Intensity,83.85746649680004,-389.6697669188001,False,True,False,False,1
GEMINI-E3 7.0,PR_NDC_Price,162.74990417179993,-493.65629829610003,False,True,False,False,1
GENeSYS-MOD 1.0,1,-152.7179999999999,349.573,False,False,True,False,1
GMM-17,Hard_Rock,119.87026000000014,-406.76734,False,True,False,False,1
GMM-17,Modern_Jazz,60.70866000000012,-311.6767900000001,False,True,False,False,1
GMM-17,Symphony_1.5C,-8.18109000000004,-29.353319999999997,False,False,True,False,1
GMM-17,Unfinished_Symphony,12.838239999999814,-174.22647000000003,False,True,False,False,1
GRAPE-15 1.0,EMF33_1.5C_cost100,129.37,-51.56999999999999,False,True,False,False,1
GRAPE-15 1.0,EMF33_1.5C_full,130.68000000000006,-49.04000000000002,False,True,False,False,1
GRAPE-15 1.0,EMF33_1.5C_nofuel,126.38,-58.56999999999999,False,True,False,False,1
GRAPE-15 1.0,EMF33_Baseline,191.47000000000003,-541.46,False,True,False,False,1
GRAPE-15 1.0,EMF33_Med2C_cost100,143.95999999999992,-265.29,False,True,False,False,1
GRAPE-15 1.0,EMF33_Med2C_full,144.9000000000001,-265.01,False,True,False,False,1
GRAPE-15 1.0,EMF33_Med2C_limbio,136.01999999999998,-329.66,False,True,False,False,1
GRAPE-15 1.0,EMF33_Med2C_nobeccs,120.18999999999994,-176.37,False,True,False,False,1
GRAPE-15 1.0,EMF33_Med2C_nofuel,145.01,-264.44,False,True,False,False,1
GRAPE-15 1.0,EMF33_Med2C_none,112.57999999999993,-176.60000000000002,False,True,False,False,1
GRAPE-15 1.0,EMF33_WB2C_cost100,150.82999999999993,-137.15999999999997,False,True,False,False,1
GRAPE-15 1.0,EMF33_WB2C_full,151.4699999999999,-130.48000000000002,False,True,False,False,1
GRAPE-15 1.0,EMF33_WB2C_limbio,58.35000000000002,-238.81,False,True,False,False,1
GRAPE-15 1.0,EMF33_WB2C_nofuel,150.82000000000005,-132.17000000000002,False,True,False,False,1
GRAPE-15 1.0,EMF33_tax_hi_full,132.56000000000006,-250.10000000000002,False,True,False,False,1
GRAPE-15 1.0,EMF33_tax_hi_none,136.19999999999993,-367.10999999999996,False,True,False,False,1
GRAPE-15 1.0,EMF33_tax_lo_full,144.09000000000003,-427.84999999999997,False,True,False,False,1
GRAPE-15 1.0,EMF33_tax_lo_none,138.96000000000004,-426.53999999999996,False,True,False,False,1
Global TIMES 2.0,SSP1RCP2.6,49859.08868094208,-153913.4776582729,False,True,False,False,1
Global TIMES 2.0,SSP1REF,125916.08303190104,-409235.6494750506,False,True,False,False,1
Global TIMES 2.0,SSP2RCP2.6,178753.95503088098,-190728.6425697722,False,True,False,False,1
Global TIMES 2.0,SSP2RCP4.5,173286.52322973404,-431053.13745894807,False,True,False,False,1
Global TIMES 2.0,SSP2REF,259224.959801364,-662440.5416885113,False,True,False,False,1
Global TIMES 2.0,SSP3RCP2.6,61766.36690211098,-143933.21144162648,False,True,False,False,1
Global TIMES 2.0,SSP3RCP4.5,30327.970453313435,-370117.6357220375,False,True,False,False,1
Global TIMES 2.0,SSP3REF,107492.48912115186,-514574.6980276846,False,True,False,False,1
Global TIMES 2.0,SSP4RCP2.6,143497.25219825108,-155346.00689009234,False,True,False,False,1
Global TIMES 2.0,SSP4RCP4.5,141242.21216898598,-409182.49838664173,False,True,False,False,1
Global TIMES 2.0,SSP4REF,197152.0180730815,-592618.0263871672,False,True,False,False,1
Global TIMES 2.0,SSP5RCP2.6,377246.6394459907,-225639.10110863263,False,True,False,False,1
Global TIMES 2.0,SSP5RCP4.5,497413.2603071814,-504384.61786507536,False,True,False,False,1
Global TIMES 2.0,SSP5REF,552824.7637095735,-929214.4149280015,False,True,False,False,1
ICES-XPS 1.0,CSH,0.0,0.0,False,False,False,True,0
ICES-XPS 1.0,PCSH,0.0,0.0,False,False,False,True,0
ICES-XPS 1.0,PR_Baseline,338.8344821623002,-351.1753837633779,False,True,False,False,1
ICES-XPS 1.0,PR_CP_Intensity,262.4285523411999,-257.24646078995636,False,True,False,False,1
ICES-XPS 1.0,PR_CP_Price,317.5627455782999,-345.8482508551647,False,True,False,False,1
ICES-XPS 1.0,PR_CP_PriceOnly,283.7684378782998,-251.05630120045808,False,True,False,False,1
ICES-XPS 1.0,PR_NDC_Intensity,248.01340632330016,-169.0883090601834,False,True,False,False,1
ICES-XPS 1.0,PR_NDC_Price,264.6803024166998,-244.1783824257443,False,True,False,False,1
ICES-XPS 1.0,PR_NDC_PriceOnly,291.48820981670013,-227.5187362586347,False,True,False,False,1
ICES-XPS 1.0,R,0.0,0.0,False,False,False,True,0
ICES-XPS 1.0,SH,0.0,0.0,False,False,False,True,0
IEA Energy Technology Perspectives Model 2020,B2DS,-19.313550706895967,68.51058472263009,False,False,True,False,1
IMACLIM 1.1,ADVANCE_2020_1.5C-2100_WP6,-68.29999999999995,-121.6,False,False,True,False,1
IMACLIM 1.1,ADVANCE_2020_Med2C_WP6,111.39999999999998,-420.96,False,True,False,False,1
IMACLIM 1.1,ADVANCE_2020_WB2C_WP6,28.799999999999955,-296.88,False,True,False,False,1
IMACLIM 1.1,ADVANCE_2030_Med2C_WP6,56.39999999999998,-364.4,False,True,False,False,1
IMACLIM 1.1,ADVANCE_2030_Price1.5C_WP6,43.299999999999955,-341.71999999999997,False,True,False,False,1
IMACLIM 1.1,ADVANCE_2030_WB2C_WP6,-14.700000000000045,-271.29,False,False,True,False,1
IMACLIM 1.1,ADVANCE_INDC_WP6,194.30000000000007,-540.2,False,True,False,False,1
IMACLIM 1.1,ADVANCE_NoPolicy_WP6,247.10000000000002,-627.32,False,True,False,False,1
IMACLIM 1.1,ADVANCE_Reference_WP6,240.20000000000005,-608.26,False,True,False,False,1
IMACLIM 1.1,SSP1_NoPolicy_TranspBase,284.5,-770.9399999999999,False,True,False,False,1
IMACLIM 1.1,SSP1_NoPolicy_TranspOpt,327.1,-782.69,False,True,False,False,1
IMACLIM 1.1,SSP1_RCP34_TranspBase,118.70000000000005,-521.3000000000001,False,True,False,False,1
IMACLIM 1.1,SSP1_RCP34_TranspOpt,158.5,-542.33,False,True,False,False,1
IMACLIM 1.1,SSP1_RCP45_TranspBase,244.89999999999998,-670.1899999999999,False,True,False,False,1
IMACLIM 1.1,SSP1_RCP45_TranspOpt,268.79999999999995,-676.1400000000001,False,True,False,False,1
IMACLIM 1.1,SSP3_NoPolicy_TranspBase,312.0,-849.77,False,True,False,False,1
IMACLIM 1.1,SSP3_NoPolicy_TranspOpt,292.9,-821.9,False,True,False,False,1
IMACLIM 1.1,SSP3_NoPolicy_Transp_111,168.69999999999993,-597.0400000000001,False,True,False,False,1
IMACLIM 1.1,SSP3_NoPolicy_Transp_112,166.0,-593.2900000000001,False,True,False,False,1
IMACLIM 1.1,SSP3_NoPolicy_Transp_121,158.79999999999995,-580.89,False,True,False,False,1
IMACLIM 1.1,SSP3_NoPolicy_Transp_211,164.10000000000002,-588.52,False,True,False,False,1
IMACLIM 1.1,SSP3_NoPolicy_Transp_222,155.39999999999998,-573.47,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP26_Transp_111,-174.59999999999997,-267.34000000000003,False,False,True,False,1
IMACLIM 1.1,SSP3_RCP26_Transp_112,-169.90000000000003,-269.99,False,False,True,False,1
IMACLIM 1.1,SSP3_RCP26_Transp_121,-167.29999999999995,-271.51,False,False,True,False,1
IMACLIM 1.1,SSP3_RCP26_Transp_211,-166.10000000000002,-273.12,False,False,True,False,1
IMACLIM 1.1,SSP3_RCP26_Transp_222,-152.59999999999997,-280.59000000000003,False,False,True,False,1
IMACLIM 1.1,SSP3_RCP34_TranspBase,148.20000000000005,-616.4200000000001,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP34_TranspOpt,158.29999999999995,-627.58,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP34_Transp_111,63.60000000000002,-473.30000000000007,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP34_Transp_112,61.30000000000007,-469.94999999999993,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP34_Transp_121,62.60000000000002,-469.99,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP34_Transp_211,64.0,-471.34999999999997,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP34_Transp_222,61.60000000000002,-466.65000000000003,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP45_TranspBase,242.29999999999995,-731.14,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP45_TranspOpt,230.89999999999998,-720.1600000000001,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP45_Transp_111,138.5,-563.5699999999999,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP45_Transp_112,137.30000000000007,-561.25,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP45_Transp_121,128.79999999999995,-550.88,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP45_Transp_211,131.0999999999999,-554.0,False,True,False,False,1
IMACLIM 1.1,SSP3_RCP45_Transp_222,128.0999999999999,-547.14,False,True,False,False,1
IMACLIM 1.1,base_DemandHigh_FossilHigh_TechHigh,335.5,-889.75,False,True,False,False,1
IMACLIM 1.1,base_DemandHigh_FossilLow_TechHigh,259.69999999999993,-514.7,False,True,False,False,1
IMACLIM 1.1,base_DemandHigh_FossilLow_TechLow,233.79999999999995,-761.78,False,True,False,False,1
IMACLIM 1.1,base_DemandLow_FossilHigh_TechHigh,245.5,-517.9,False,True,False,False,1
IMACLIM 1.1,base_DemandLow_FossilHigh_TechLow,268.19999999999993,-776.76,False,True,False,False,1
IMACLIM 1.1,base_DemandLow_FossilLow_TechHigh,195.60000000000002,-462.19999999999993,False,True,False,False,1
IMACLIM 1.1,base_DemandLow_FossilLow_TechLow,193.39999999999998,-679.46,False,True,False,False,1
IMACLIM 1.1,peak2016_DemandHigh_FossilHigh_TechHigh,-61.099999999999966,-390.91,False,False,True,False,1
IMACLIM 1.1,peak2016_DemandHigh_FossilLow_TechHigh,-63.200000000000045,-383.06,False,False,True,False,1
IMACLIM 1.1,peak2016_DemandHigh_FossilLow_TechLow,-115.20000000000005,-185.1,False,False,True,False,1
IMACLIM 1.1,peak2016_DemandLow_FossilHigh_TechHigh,-141.2,-187.48,False,False,True,False,1
IMACLIM 1.1,peak2016_DemandLow_FossilHigh_TechLow,-108.40000000000003,-340.52000000000004,False,False,True,False,1
IMACLIM 1.1,peak2016_DemandLow_FossilLow_TechHigh,-153.2,-177.20000000000002,False,False,True,False,1
IMACLIM 1.1,peak2016_DemandLow_FossilLow_TechLow,-117.69999999999999,-329.9,False,False,True,False,1
IMACLIM 1.1,peak2020_DemandHigh_FossilHigh_TechHigh,-96.80000000000001,-381.67,False,False,True,False,1
IMACLIM 1.1,peak2020_DemandHigh_FossilLow_TechHigh,-139.70000000000005,-186.20000000000002,False,False,True,False,1
IMACLIM 1.1,peak2020_DemandHigh_FossilLow_TechLow,-99.69999999999999,-374.48,False,False,True,False,1
IMACLIM 1.1,peak2020_DemandLow_FossilHigh_TechHigh,-166.49999999999994,-184.14999999999998,False,False,True,False,1
IMACLIM 1.1,peak2020_DemandLow_FossilHigh_TechLow,-131.90000000000003,-339.55,False,False,True,False,1
IMACLIM 1.1,peak2020_DemandLow_FossilLow_TechHigh,-178.60000000000002,-176.72000000000003,False,False,True,False,1
IMACLIM 1.1,peak2020_DemandLow_FossilLow_TechLow,-142.89999999999998,-326.89,False,False,True,False,1
IMACLIM 1.1,peak2025_DemandHigh_FossilHigh_TechHigh,-112.89999999999998,-377.3,False,False,True,False,1
IMACLIM 1.1,peak2025_DemandHigh_FossilLow_TechHigh,-159.79999999999995,-185.60000000000002,False,False,True,False,1
IMACLIM 1.1,peak2025_DemandHigh_FossilLow_TechLow,-122.5,-364.67999999999995,False,False,True,False,1
IMACLIM 1.1,peak2025_DemandLow_FossilHigh_TechHigh,-186.0,-182.45,False,False,True,False,1
IMACLIM 1.1,peak2025_DemandLow_FossilHigh_TechLow,-157.20000000000005,-327.44,False,False,True,False,1
IMACLIM 1.1,peak2025_DemandLow_FossilLow_TechHigh,-203.7,-173.73,False,False,True,False,1
IMACLIM-NLU 1.0,EMF33_Baseline,141.29999999999995,-503.11999999999995,False,True,False,False,1
IMACLIM-NLU 1.0,EMF33_tax_hi_none,6.850000000000001,-443.1,False,True,False,False,1
IMACLIM-NLU 1.0,EMF33_tax_lo_none,5.740000000000002,-473.32000000000005,False,True,False,False,1
IMAGE 3.0,CO_2Deg2020,-79.31528125,-55.729373987624996,False,False,True,False,1
IMAGE 3.0,CO_2Deg2030,-88.6916875,-28.363436473624972,False,False,True,False,1
IMAGE 3.0,CO_BAU,239.94506250000006,-524.79612740175,False,True,False,False,1
IMAGE 3.0,CO_Bridge,-99.11603124999999,-2.060916199499985,False,False,True,False,1
IMAGE 3.0,CO_CurPol,215.66200000000015,-516.8410086426251,False,True,False,False,1
IMAGE 3.0,CO_GPP,23.83975000000021,-271.596962303625,False,True,False,False,1
IMAGE 3.0,CO_NDCplus,150.17712499999993,-413.78720194150003,False,True,False,False,1
IMAGE 3.0,EN_INDCi2030_1000,-74.61293749999982,-96.99526767474998,False,False,True,False,1
IMAGE 3.0,EN_INDCi2030_1000f,-57.588250000000016,-170.36415052824998,False,False,True,False,1
IMAGE 3.0,EN_INDCi2030_1200,-51.615999999999985,-157.06761186875002,False,False,True,False,1
IMAGE 3.0,EN_INDCi2030_1200f,-44.42781249999996,-215.079786355625,False,False,True,False,1
IMAGE 3.0,EN_INDCi2030_1400,21.710000000000036,-248.90282361150003,False,True,False,False,1
IMAGE 3.0,EN_INDCi2030_1400f,-0.9102500000000191,-255.98978306324997,False,False,True,False,1
IMAGE 3.0,EN_INDCi2030_3000,133.26350000000002,-517.103431459125,False,True,False,False,1
IMAGE 3.0,EN_INDCi2030_3000f,133.26350000000002,-517.103431459125,False,True,False,False,1
IMAGE 3.0,EN_INDCi2030_800f,-79.50993749999998,-84.25286842662501,False,False,True,False,1
IMAGE 3.0,EN_INDCi2100,138.287375,-504.384999168,False,True,False,False,1
IMAGE 3.0,EN_NPi2020_1000,-66.75768750000032,-102.86259869987501,False,False,True,False,1
IMAGE 3.0,EN_NPi2020_1000f,-13.142937500000016,-175.688774273625,False,False,True,False,1
IMAGE 3.0,EN_NPi2020_1200,-21.794437500000072,-174.518348211,False,False,True,False,1
IMAGE 3.0,EN_NPi2020_1200f,13.615187499999934,-228.73211966399998,False,True,False,False,1
IMAGE 3.0,EN_NPi2020_1400,20.991125000000125,-240.86512017912503,False,True,False,False,1
IMAGE 3.0,EN_NPi2020_1400f,33.052437499999996,-265.09654931924996,False,True,False,False,1
IMAGE 3.0,EN_NPi2020_3000,144.09881250000024,-521.285625676875,False,True,False,False,1
IMAGE 3.0,EN_NPi2020_3000f,144.09881250000024,-521.285625676875,False,True,False,False,1
IMAGE 3.0,EN_NPi2020_600f,-81.96378124999995,-41.56102912475001,False,False,True,False,1
IMAGE 3.0,EN_NPi2020_800,-90.28109375000003,-31.27728811725001,False,False,True,False,1
IMAGE 3.0,EN_NPi2020_800f,-59.76125000000002,-103.2875538875,False,False,True,False,1
IMAGE 3.0,EN_NPi2100,195.73593749999998,-596.416541207625,False,True,False,False,1
IMAGE 3.0,EN_NoPolicy,239.94506250000006,-524.79612740175,False,True,False,False,1
IMAGE 3.0.1,ADVANCE_2020_1.5C-2100,-67.3434375,46.979051826374956,False,False,True,False,1
IMAGE 3.0.1,ADVANCE_2020_Med2C,-10.460500000000025,-111.71859818487502,False,False,True,False,1
IMAGE 3.0.1,ADVANCE_2020_WB2C,-88.60021874999995,14.297825303250022,False,False,True,False,1
IMAGE 3.0.1,ADVANCE_2030_Med2C,-24.703624999999988,-155.771748874,False,False,True,False,1
IMAGE 3.0.1,ADVANCE_2030_WB2C,-109.53290625000005,38.27997192875,False,False,True,False,1
IMAGE 3.0.1,ADVANCE_INDC,102.16837499999997,-290.34321539775,False,True,False,False,1
IMAGE 3.0.1,ADVANCE_NoPolicy,236.70412499999998,-520.680751126625,False,True,False,False,1
IMAGE 3.0.1,ADVANCE_Reference,189.97449999999992,-415.81826081400004,False,True,False,False,1
IMAGE 3.0.1,CD-LINKS_INDC2030i_1600,-65.57046875000003,-92.09628821737499,False,False,True,False,1
IMAGE 3.0.1,CD-LINKS_INDCi,174.36249999999995,-432.49431434037496,False,True,False,False,1
IMAGE 3.0.1,CD-LINKS_NDC2030i_1000,-102.62462499999998,-23.274339001999977,False,False,True,False,1
IMAGE 3.0.1,CD-LINKS_NPi,216.46212500000001,-501.02315276725,False,True,False,False,1
IMAGE 3.0.1,CD-LINKS_NPi2020_1000,-90.75943750000005,-25.098067546875,False,False,True,False,1
IMAGE 3.0.1,CD-LINKS_NPi2020_1600,-34.784062500000005,-110.19669320324996,False,False,True,False,1
IMAGE 3.0.1,CD-LINKS_NPi2020_400,-88.52678124999994,43.878267562624984,False,False,True,False,1
IMAGE 3.0.1,CD-LINKS_NoPolicy,237.10687499999995,-534.59711078125,False,True,False,False,1
IMAGE 3.0.1,EMF30_BCOC-EndU,222.5055000000001,-551.4161769002501,False,True,False,False,1
IMAGE 3.0.1,EMF30_Baseline,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_CH4-Only,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_ClimPolicy,-7.646125000000097,-104.21639862575,False,False,True,False,1
IMAGE 3.0.1,EMF30_ClimPolicy+SLCF,-17.187406250000095,-121.21431228593801,False,False,True,False,1
IMAGE 3.0.1,EMF30_D_BCOC-Red,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_D_CH4-ClimPolicy,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_D_CO2-Only,-7.646125000000097,-104.21639862575,False,False,True,False,1
IMAGE 3.0.1,EMF30_D_Frozen-CH4,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_D_Frozen-EF,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_D_Frozen-EF-EndU,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_D_Frozen-EF-SLCF,229.24275,-537.3411798252499,False,True,False,False,1
IMAGE 3.0.1,EMF30_SLCF,222.5055000000001,-551.4161769002501,False,True,False,False,1
IMAGE 3.0.1,EMF30_Slower-Action,140.015125,-348.0373896615,False,True,False,False,1
IMAGE 3.0.1,EMF30_Slower-Action+SLCF,132.1606250000001,-362.34744671106245,False,True,False,False,1
IMAGE 3.0.1,EMF30_Slower-to-faster,-72.11531250000002,-40.82482017999999,False,False,True,False,1
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF,-84.06353125000004,-62.30676091824998,False,False,True,False,1
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF+HFC,-84.06353125000004,-62.30676091824998,False,False,True,False,1
IMAGE 3.0.1,IMA15-AGInt,-58.752312500000016,28.29127243637498,False,False,True,False,1
IMAGE 3.0.1,IMA15-Def,-25.300093749999974,71.39206771625004,False,False,True,False,1
IMAGE 3.0.1,IMA15-Eff,-52.52218749999997,82.41362742012498,False,False,True,False,1
IMAGE 3.0.1,IMA15-LiStCh,-85.35781250000002,6.039602620624976,False,False,True,False,1
IMAGE 3.0.1,IMA15-LoNCO2,-95.23762500000004,-21.970589249374996,False,False,True,False,1
IMAGE 3.0.1,IMA15-Pop,-58.63840625,43.904025467,False,False,True,False,1
IMAGE 3.0.1,IMA15-RenElec,-50.89309375000005,132.141590746375,False,False,True,False,1
IMAGE 3.0.1,IMA15-TOT,-161.46390624999998,20.726029208375024,False,False,True,False,1
IMAGE 3.0.1,SSP1-19,-52.122187499999995,18.50561318825001,False,False,True,False,1
IMAGE 3.0.1,SSP1-26,7.610249999999951,-188.51327509981252,False,True,False,False,1
IMAGE 3.0.1,SSP1-34,101.82575000000008,-331.62518455099996,False,True,False,False,1
IMAGE 3.0.1,SSP1-45,172.96949999999993,-410.1143603820625,False,True,False,False,1
IMAGE 3.0.1,SSP1-Baseline,187.102125,-433.3030011506875,False,True,False,False,1
IMAGE 3.0.1,SSP2-26,-79.22346875000005,-27.88156479087499,False,False,True,False,1
IMAGE 3.0.1,SSP2-34,23.78668749999997,-228.63366467312497,False,True,False,False,1
IMAGE 3.0.1,SSP2-45,123.659625,-362.09944335037494,False,True,False,False,1
IMAGE 3.0.1,SSP2-60,223.08393750000005,-495.22395286999995,False,True,False,False,1
IMAGE 3.0.1,SSP2-Baseline,238.01606249999998,-521.951662957,False,True,False,False,1
IMAGE 3.0.1,SSP3-34,-65.48081249999996,-90.69090616449995,False,False,True,False,1
IMAGE 3.0.1,SSP3-45,63.48193749999996,-318.505877634,False,True,False,False,1
IMAGE 3.0.1,SSP3-60,179.23356249999995,-490.87365375474997,False,True,False,False,1
IMAGE 3.0.1,SSP3-Baseline,228.20006249999994,-532.2254270244999,False,True,False,False,1
IMAGE 3.0.1,SSP4-26,-77.60596874999999,110.94515232287503,False,False,True,False,1
IMAGE 3.0.1,SSP4-34,18.971937499999967,-186.144163837875,False,True,False,False,1
IMAGE 3.0.1,SSP4-45,129.79818750000004,-361.01831445700003,False,True,False,False,1
IMAGE 3.0.1,SSP4-60,209.0345625,-444.13510903549997,False,True,False,False,1
IMAGE 3.0.1,SSP4-Baseline,211.65862500000003,-454.92812737475003,False,True,False,False,1
IMAGE 3.0.1,SSP5-34,161.03525000000002,-390.934748082125,False,True,False,False,1
IMAGE 3.0.1,SSP5-45,285.62293750000003,-555.498936269875,False,True,False,False,1
IMAGE 3.0.1,SSP5-60,457.18112500000007,-717.7591438635,False,True,False,False,1
IMAGE 3.0.1,SSP5-Baseline,597.4766249999999,-889.5972949533749,False,True,False,False,1
IMAGE 3.0.2,EMF33_Baseline,233.58787500000005,-516.7290922037499,False,True,False,False,1
IMAGE 3.0.2,EMF33_Med2C_cost100,10.380999999999972,-156.228895039375,False,True,False,False,1
IMAGE 3.0.2,EMF33_Med2C_full,43.70850000000007,-175.099147571625,False,True,False,False,1
IMAGE 3.0.2,EMF33_Med2C_limbio,-35.75390625,-232.86489488462502,False,False,True,False,1
IMAGE 3.0.2,EMF33_Med2C_nobeccs,-51.06449999999995,-92.175665423,False,False,True,False,1
IMAGE 3.0.2,EMF33_Med2C_nofuel,27.068187500000022,-173.95922631525002,False,True,False,False,1
IMAGE 3.0.2,EMF33_Med2C_none,-61.80221874999995,-104.31910171075,False,False,True,False,1
IMAGE 3.0.2,EMF33_WB2C_cost100,-60.213625000000036,-43.856091974250006,False,False,True,False,1
IMAGE 3.0.2,EMF33_WB2C_full,-50.51637499999998,-59.47742989775,False,False,True,False,1
IMAGE 3.0.2,EMF33_WB2C_limbio,-94.59462500000006,-103.98077174749997,False,False,True,False,1
IMAGE 3.0.2,EMF33_WB2C_nobeccs,-116.62409375000004,16.75667679637499,False,False,True,False,1
IMAGE 3.0.2,EMF33_WB2C_nofuel,-62.17593750000003,-54.89671418125002,False,False,True,False,1
IMAGE 3.0.2,EMF33_tax_hi_full,-30.221062500000016,-138.557147270625,False,False,True,False,1
IMAGE 3.0.2,EMF33_tax_hi_none,-49.5726249999999,-176.564699705875,False,False,True,False,1
IMAGE 3.0.2,EMF33_tax_lo_full,52.71350000000007,-277.02414245374996,False,True,False,False,1
IMAGE 3.0.2,EMF33_tax_lo_none,50.01512500000001,-292.33977416137503,False,True,False,False,1
IMAGE 3.2,SSP1-baseline,174.59681249999994,-419.51945115150005,False,True,False,False,1
IMAGE 3.2,SSP1_SPA1_19I_D,-18.131500000000074,-27.934676410875,False,False,True,False,1
IMAGE 3.2,SSP1_SPA1_19I_D_LB,-117.45181250000007,-25.946067839624988,False,False,True,False,1
IMAGE 3.2,SSP1_SPA1_19I_LI,-75.68656249999998,-13.743417851937522,False,False,True,False,1
IMAGE 3.2,SSP1_SPA1_19I_LIRE,-1.377999999999929,-55.35530578806254,False,False,True,False,1
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,-97.86818749999998,26.517919793125003,False,False,True,False,1
IMAGE 3.2,SSP1_SPA1_19I_RE,-4.2091874999999845,4.745993782687492,False,False,True,False,1
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,-84.37559375000001,8.85461919574999,False,False,True,False,1
IMAGE 3.2,SSP1_SPA1_26I_D,24.443062499999996,-144.57259738943753,False,True,False,False,1
IMAGE 3.2,SSP1_SPA1_26I_LI,-18.055062499999963,-160.300979105375,False,False,True,False,1
