model,scenario,Project_study,version,Ssp_family,Category
AIM/CGE 2.2,ADVANCE_WP2_IND-450-FullTech,ADVANCE Sector Studies,3.0,2.0,no-climate-assessment
AIM/CGE 2.2,ADVANCE_WP2_IND-Base-FullTech,ADVANCE Sector Studies,3.0,2.0,no-climate-assessment
AIM/CGE 2.2,ADVANCE_WP2_TRA-450-FullTech,ADVANCE Sector Studies,3.0,,no-climate-assessment
AIM/CGE 2.2,ADVANCE_WP2_TRA-Base-FullTech,ADVANCE Sector Studies,3.0,,no-climate-assessment
AIM/CGE 2.2,ADVANCE_WP2_TRA-Ctax-FullTech,ADVANCE Sector Studies,3.0,,no-climate-assessment
AIM/CGE 2.2,EN_INDCi2030_1000f,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_INDCi2030_1200,ENGAGE,3.0,2.0,C4
AIM/CGE 2.2,EN_INDCi2030_1200f,ENGAGE,3.0,2.0,C4
AIM/CGE 2.2,EN_INDCi2030_1400,ENGAGE,3.0,2.0,C4
AIM/CGE 2.2,EN_INDCi2030_1400f,ENGAGE,3.0,2.0,C4
AIM/CGE 2.2,EN_INDCi2030_1600,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_INDCi2030_1600f,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_INDCi2030_1800,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_INDCi2030_1800f,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_INDCi2030_800f,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_INDCi2030_900f,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_INDCi2100,ENGAGE,3.0,2.0,C6
AIM/CGE 2.2,EN_NPi2020_1000,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_1000f,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_1200,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_1200f,ENGAGE,3.0,2.0,C4
AIM/CGE 2.2,EN_NPi2020_1400,ENGAGE,3.0,2.0,C4
AIM/CGE 2.2,EN_NPi2020_1400f,ENGAGE,3.0,2.0,C4
AIM/CGE 2.2,EN_NPi2020_1600,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_NPi2020_1600f,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_NPi2020_1800,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_NPi2020_1800f,ENGAGE,3.0,2.0,C5
AIM/CGE 2.2,EN_NPi2020_300f,ENGAGE,3.0,2.0,C1
AIM/CGE 2.2,EN_NPi2020_400f,ENGAGE,3.0,2.0,C2
AIM/CGE 2.2,EN_NPi2020_500f,ENGAGE,3.0,2.0,C2
AIM/CGE 2.2,EN_NPi2020_600,ENGAGE,3.0,2.0,C1
AIM/CGE 2.2,EN_NPi2020_600f,ENGAGE,3.0,2.0,C2
AIM/CGE 2.2,EN_NPi2020_700,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_700f,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_800,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_800f,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_900,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2020_900f,ENGAGE,3.0,2.0,C3
AIM/CGE 2.2,EN_NPi2100,ENGAGE,3.0,2.0,C7
ALADIN 1.0,Baseline,,3.0,,
ALADIN 1.0,PR_WWH_Electro100,,3.0,,
ALADIN 1.0,PR_WWH_Hydrogen100,,3.0,,
C3IAM 1.0,SSP1_BAU,Wei 2018,4.0,1.0,failed-vetting
C3IAM 1.0,SSP2_BAU,Wei 2018,4.0,2.0,failed-vetting
C3IAM 1.0,SSP3_BAU,Wei 2018,4.0,3.0,failed-vetting
COFFEE 1.1,CO_2Deg2020,COMMIT,4.0,2.0,C4
COFFEE 1.1,CO_2Deg2030,COMMIT,4.0,2.0,C4
COFFEE 1.1,CO_BAU,COMMIT,4.0,2.0,C7
COFFEE 1.1,CO_Bridge,COMMIT,4.0,2.0,C3
COFFEE 1.1,CO_CurPol,COMMIT,4.0,2.0,C6
COFFEE 1.1,CO_GPP,COMMIT,4.0,2.0,C5
COFFEE 1.1,CO_NDCplus,COMMIT,5.0,2.0,C6
COFFEE 1.1,EN_INDCi2030_1000,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_INDCi2030_1000_COV_NDCp,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_INDCi2030_1000_NDCp,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_INDCi2030_1000f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_1000f_COV_NDCp,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_INDCi2030_1000f_NDCp,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_INDCi2030_1200,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_INDCi2030_1200f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_1400,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_1400f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_1600,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_1600f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_1800,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_1800f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_2000,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_2000f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_INDCi2030_2500,ENGAGE,5.0,2.0,C6
COFFEE 1.1,EN_INDCi2030_2500f,ENGAGE,5.0,2.0,C6
COFFEE 1.1,EN_INDCi2030_400f,ENGAGE,5.0,2.0,C2
COFFEE 1.1,EN_INDCi2030_500,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_INDCi2030_500f,ENGAGE,5.0,2.0,C2
COFFEE 1.1,EN_INDCi2030_600,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_INDCi2030_600_COV_NDCp,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_INDCi2030_600_NDCp,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_INDCi2030_600f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_INDCi2030_600f_COV_NDCp,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_INDCi2030_600f_NDCp,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_INDCi2030_700,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_INDCi2030_700f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_INDCi2030_800,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_INDCi2030_800f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_INDCi2030_900,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_INDCi2030_900f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_INDCi2100,ENGAGE,5.0,2.0,C6
COFFEE 1.1,EN_INDCi2100_COV_NDCp,ENGAGE,5.0,2.0,C6
COFFEE 1.1,EN_INDCi2100_NDCp,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_NPi2020_1000,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_NPi2020_1000_COV,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_NPi2020_1000f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_1000f_COV,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_NPi2020_1200,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_NPi2020_1200f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_1400,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_1400f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_1600,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_1600f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_1800,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_1800f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_2000,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_2000f,ENGAGE,5.0,2.0,C5
COFFEE 1.1,EN_NPi2020_2500,ENGAGE,5.0,2.0,C6
COFFEE 1.1,EN_NPi2020_2500f,ENGAGE,5.0,2.0,C6
COFFEE 1.1,EN_NPi2020_400,ENGAGE,5.0,2.0,C1
COFFEE 1.1,EN_NPi2020_400_lowBECCS,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_NPi2020_400f,ENGAGE,5.0,2.0,C2
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_NPi2020_500,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_NPi2020_500f,ENGAGE,5.0,2.0,C2
COFFEE 1.1,EN_NPi2020_600,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_NPi2020_600_COV,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_NPi2020_600f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_NPi2020_600f_COV,ENGAGE,5.0,2.0,failed-vetting
COFFEE 1.1,EN_NPi2020_700,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_NPi2020_700f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_NPi2020_800,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_NPi2020_800f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_NPi2020_900,ENGAGE,5.0,2.0,C3
COFFEE 1.1,EN_NPi2020_900f,ENGAGE,5.0,2.0,C4
COFFEE 1.1,EN_NPi2100,ENGAGE,5.0,2.0,C6
COFFEE 1.1,EN_NPi2100_COV,ENGAGE,5.0,2.0,failed-vetting
DNE21+ V.ADVANCE,ADVANCE_WP2_IND-450-FullTech,ADVANCE Sector Studies,4.0,2.0,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_IND-Base-FullTech,ADVANCE Sector Studies,5.0,2.0,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_TRA-450-FullTech,ADVANCE Sector Studies,5.0,,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_TRA-Base-FullTech,ADVANCE Sector Studies,5.0,,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_TRA-Ctax-FullTech,ADVANCE Sector Studies,5.0,,no-climate-assessment
E3ME 6.1,1.5C,Holden 2018,5.0,2.0,no-climate-assessment
E3ME 6.1,1.5C OPEC sell-out,Holden 2018,5.0,2.0,no-climate-assessment
E3ME 6.1,2C,Holden 2018,5.0,2.0,no-climate-assessment
E3ME 6.1,2C OPEC sell-out,Holden 2018,5.0,2.0,no-climate-assessment
E3ME 6.1,Baseline,Holden 2018,5.0,2.0,no-climate-assessment
E3ME 6.1,PR_Baseline,PR Policy MIP,5.0,2.0,no-climate-assessment
E3ME 6.1,PR_CP_Intensity,PR Policy MIP,5.0,2.0,no-climate-assessment
E3ME 6.1,PR_CP_Price,PR Policy MIP,5.0,2.0,no-climate-assessment
E3ME 6.1,PR_NDC_Intensity,PR Policy MIP,5.0,2.0,no-climate-assessment
E3ME 6.1,PR_NDC_Price,PR Policy MIP,5.0,2.0,no-climate-assessment
EPPA 6,1.5CNow_Gradual,,4.0,2.0,failed-vetting
EPPA 6,1.5CNow_OptTax,,4.0,2.0,failed-vetting
EPPA 6,2CNow_Gradual,,4.0,2.0,C4
EPPA 6,2CNow_OptTax,,4.0,2.0,failed-vetting
EPPA 6,Paris1.5C_OptTax,,4.0,2.0,C3
EPPA 6,Paris2C_Gradual,,4.0,2.0,C4
EPPA 6,Paris2C_OptTax,,4.0,2.0,C4
EPPA 6,ParisFlat,,4.0,2.0,C6
EPPA 6,ParisForever,,4.0,2.0,C7
EPPA 6,Ref,,4.0,2.0,C7
GCAM 4.0,20% abatement (FF&I),CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,20% abatement (GHG),CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,450 concentration,CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,50% abatement (FF&I),CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,50% abatement (GHG),CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,550 concentration,CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,650 concentration,CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,Core baseline,CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,High CO2 price,CLIMACAP-LAMP,4.0,2.0,failed-vetting
GCAM 4.0,Low CO2 price,CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 4.0,Policy baseline,CLIMACAP-LAMP,4.0,2.0,no-climate-assessment
GCAM 5.2,"NGFS1_Current policies (Hot house world, Rep)",,4.0,2.0,C7
GCAM 5.2,"NGFS1_Immediate 2C with CDR (Orderly, Rep)",,4.0,2.0,C4
GCAM 5.3,NGFS2_Current Policies,NGFS2,4.0,2.0,C7
GCAM 5.3,NGFS2_Delayed Transition,NGFS2,4.0,2.0,C4
GCAM 5.3,NGFS2_Divergent Net Zero Policies,NGFS2,4.0,2.0,C2
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),NGFS2,4.0,2.0,C5
GCAM 5.3,NGFS2_Net-Zero 2050,NGFS2,4.0,2.0,C2
GCAM 5.3,R_BAU,Ou 2021,4.0,2.0,C7
GCAM 5.3,R_MAC_30_n0,Ou 2021,4.0,2.0,C1
GCAM 5.3,R_MAC_30_n8,Ou 2021,4.0,2.0,failed-vetting
GCAM 5.3,R_MAC_35_n0,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_35_n8,Ou 2021,4.0,2.0,C1
GCAM 5.3,R_MAC_40_n0,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_40_n8,Ou 2021,4.0,2.0,C1
GCAM 5.3,R_MAC_45_n0,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_45_n8,Ou 2021,4.0,2.0,C1
GCAM 5.3,R_MAC_50_n0,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_50_n8,Ou 2021,4.0,2.0,C1
GCAM 5.3,R_MAC_55_n0,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_55_n8,Ou 2021,4.0,2.0,C2
GCAM 5.3,R_MAC_60_n0,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_60_n8,Ou 2021,4.0,2.0,C2
GCAM 5.3,R_MAC_65_n0,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_65_n8,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_70_n0,Ou 2021,4.0,2.0,C4
GCAM 5.3,R_MAC_70_n8,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_75_n0,Ou 2021,4.0,2.0,C4
GCAM 5.3,R_MAC_75_n8,Ou 2021,4.0,2.0,C3
GCAM 5.3,R_MAC_80_n0,Ou 2021,4.0,2.0,C4
GCAM 5.3,R_MAC_80_n8,Ou 2021,4.0,2.0,C4
GCAM 5.3,R_MAC_85_n0,Ou 2021,4.0,2.0,C5
GCAM 5.3,R_MAC_85_n8,Ou 2021,4.0,2.0,C4
GCAM 5.3,R_MAC_90_n0,Ou 2021,4.0,2.0,C5
GCAM 5.3,R_MAC_90_n8,Ou 2021,4.0,2.0,C4
GCAM 5.3,R_MAC_95_n0,Ou 2021,4.0,2.0,C5
GCAM 5.3,R_MAC_95_n8,Ou 2021,4.0,2.0,C4
GCAM 5.3,R_MAC_99_n0,Ou 2021,4.0,2.0,C5
GCAM 5.3,R_MAC_99_n8,Ou 2021,4.0,2.0,C5
GCAM 5.3,SSP1-DACCS-1p9-3pctHR,Fuhrman 2021,4.0,1.0,failed-vetting
GCAM 5.3,SSP1-DACCS-2p6-3pctHR,Fuhrman 2021,4.0,1.0,failed-vetting
GCAM 5.3,SSP1-highcostDACCS-2p6-3pctHR,Fuhrman 2021,4.0,1.0,failed-vetting
GCAM 5.3,SSP1-lowcostDACCS-2p6-3pctHR,Fuhrman 2021,4.0,1.0,failed-vetting
GCAM 5.3,SSP1-noDACCS-1p9-3pctHR,Fuhrman 2021,4.0,1.0,failed-vetting
GCAM 5.3,SSP1-noDACCS-2p6-3pctHR,Fuhrman 2021,4.0,1.0,failed-vetting
GCAM 5.3,SSP2-DACCS-2p6-3pctHR,Fuhrman 2021,4.0,2.0,failed-vetting
GCAM 5.3,SSP2-noDACCS-2p6-3pctHR,Fuhrman 2021,4.0,2.0,failed-vetting
GCAM 5.3,SSP4-DACCS-1p9-3pctHR,Fuhrman 2021,4.0,4.0,failed-vetting
GCAM 5.3,SSP4-DACCS-2p6-3pctHR,Fuhrman 2021,4.0,4.0,failed-vetting
GCAM 5.3,SSP4-highcostDACCS-2p6-3pctHR,Fuhrman 2021,3.0,4.0,failed-vetting
GCAM 5.3,SSP4-medcostDACCS-2p6-3pctHR,Fuhrman 2021,3.0,4.0,failed-vetting
GCAM 5.3,SSP4-noDACCS-1p9-3pctHR,Fuhrman 2021,3.0,4.0,failed-vetting
GCAM 5.3,SSP4-noDACCS-2p6-3pctHR,Fuhrman 2021,3.0,4.0,failed-vetting
GCAM 5.3,SSP5-DACCS-1p9-3pctHR,Fuhrman 2021,3.0,5.0,failed-vetting
GCAM 5.3,SSP5-DACCS-2p6-3pctHR,Fuhrman 2021,3.0,5.0,failed-vetting
GCAM 5.3,SSP5-noDACCS-2p6-3pctHR,Fuhrman 2021,3.0,5.0,failed-vetting
GCAM 5.3,SSP_SSP1,Ou 2021,3.0,1.0,no-climate-assessment
GCAM 5.3,SSP_SSP2,Ou 2021,3.0,2.0,C3
GCAM 5.3,SSP_SSP3,Ou 2021,3.0,3.0,C2
GCAM 5.3,SSP_SSP4,Ou 2021,3.0,4.0,C2
GCAM 5.3,SSP_SSP5,Ou 2021,3.0,5.0,C3
GCAM-PR 5.3,CSH,PR Harmonization MIP,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,PCSH,PR Harmonization MIP,3.0,2.0,failed-vetting
GCAM-PR 5.3,PR_CP_Intensity,PR Policy MIP,3.0,2.0,failed-vetting
GCAM-PR 5.3,PR_CP_Price,PR Policy MIP,3.0,2.0,failed-vetting
GCAM-PR 5.3,PR_CP_PriceOnly,PR Policy MIP,3.0,2.0,C7
GCAM-PR 5.3,PR_NDC_Intensity,PR Policy MIP,3.0,2.0,failed-vetting
GCAM-PR 5.3,PR_NDC_Price,PR Policy MIP,3.0,2.0,failed-vetting
GCAM-PR 5.3,PR_NDC_PriceOnly,PR Policy MIP,3.0,2.0,C6
GCAM-PR 5.3,PR_baseline,PR Policy MIP,3.0,2.0,C7
GCAM-PR 5.3,R,PR Harmonization MIP,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,SH,PR Harmonization MIP,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USComp+UpdPledges+RoWCond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USComp+UpdPledges+RoWRatchet,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USCurM+RoWCond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USCurM+RoWUncond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USCurM+UpdPledges+RoWCond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USCurM2020+RoWCond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USCurM2020+RoWUncond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USCurM2020+UpdPledges+RoWCond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USEngage2020+UpdPledges+RoWCond,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-PR 5.3,USEngage2020+UpdPledges+RoWRatchet,de Ven 2021,3.0,2.0,no-climate-assessment
GCAM-USA 5.3,EN_NP_2025_-1002050,,3.0,,
GCAM-USA 5.3,EN_NP_2025_-502050,,3.0,,
GCAM-USA 5.3,EN_NP_BL,,3.0,,
GCAM-USA 5.3,EN_NP_CurPol,,3.0,,
GCAM-USA 5.3,EN_NP_UNDC,,3.0,,
GCAM5.2_NET,GCAM_1.5C_high_os_high-cost-DAC,Fuhrman 2020,3.0,2.0,failed-vetting
GCAM5.2_NET,GCAM_1.5C_high_os_low-cost-DAC,Fuhrman 2020,3.0,2.0,failed-vetting
GCAM5.2_NET,GCAM_1.5C_low_os_high-cost-DAC,Fuhrman 2020,3.0,2.0,failed-vetting
GCAM5.2_NET,GCAM_1.5C_low_os_low-cost-DAC,Fuhrman 2020,3.0,2.0,failed-vetting
GCAM5.2_NET,GCAM_1.5C_low_os_noDAC,Fuhrman 2020,3.0,2.0,failed-vetting
GEM-E3 V1,CD-LINKS_INDCi,CD-LINKS,3.0,2.0,failed-vetting
GEM-E3 V1,CD-LINKS_INDCi_recGenTaxation,CD-LINKS,3.0,2.0,no-climate-assessment
GEM-E3 V1,CD-LINKS_INDCi_recSocialSecurity,CD-LINKS,3.0,2.0,no-climate-assessment
GEM-E3 V1,CD-LINKS_NPi,CD-LINKS,3.0,2.0,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_1000,CD-LINKS,3.0,2.0,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_1000_recGenTaxation,CD-LINKS,3.0,2.0,no-climate-assessment
GEM-E3 V1,CD-LINKS_NPi2020_1000_recSocialSecurity,CD-LINKS,3.0,2.0,no-climate-assessment
GEM-E3 V1,CD-LINKS_NPi2020_1600,CD-LINKS,3.0,2.0,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_400,CD-LINKS,3.0,2.0,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_400_recGenTaxation,CD-LINKS,3.0,2.0,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_400_recSocialSecurity,CD-LINKS,3.0,2.0,failed-vetting
GEM-E3_V2021,EN_INDCi2030_1000,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_INDCi2030_1000_COV,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_INDCi2030_1000_COV_NDCp,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_INDCi2030_1000_NDCp,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_INDCi2030_1000f,ENGAGE,3.0,2.0,C4
GEM-E3_V2021,EN_INDCi2030_1000f_COV,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_INDCi2030_1000f_COV_NDCp,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_INDCi2030_1000f_NDCp,ENGAGE,3.0,2.0,C4
GEM-E3_V2021,EN_INDCi2030_1400,ENGAGE,3.0,2.0,C4
GEM-E3_V2021,EN_INDCi2030_1400f,ENGAGE,3.0,2.0,C4
GEM-E3_V2021,EN_INDCi2030_1800,ENGAGE,3.0,2.0,C5
GEM-E3_V2021,EN_INDCi2030_1800f,ENGAGE,3.0,2.0,C5
GEM-E3_V2021,EN_INDCi2030_600f,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_INDCi2030_600f_COV,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_INDCi2030_600f_COV_NDCp,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_INDCi2030_600f_NDCp,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_INDCi2030_800,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_INDCi2030_800f,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_INDCi2100,ENGAGE,3.0,2.0,C7
GEM-E3_V2021,EN_INDCi2100_COV,ENGAGE,3.0,2.0,C6
GEM-E3_V2021,EN_INDCi2100_COV_NDCp,ENGAGE,3.0,2.0,C6
GEM-E3_V2021,EN_INDCi2100_NDCp,ENGAGE,3.0,2.0,C6
GEM-E3_V2021,EN_NPi2020_1000,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_NPi2020_1000_COV,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_NPi2020_1000f,ENGAGE,3.0,2.0,C4
GEM-E3_V2021,EN_NPi2020_1000f_COV,ENGAGE,3.0,2.0,C3
GEM-E3_V2021,EN_NPi2020_1400,ENGAGE,3.0,2.0,C5
GEM-E3_V2021,EN_NPi2020_1400f,ENGAGE,3.0,2.0,C4
GEM-E3_V2021,EN_NPi2020_1800,ENGAGE,3.0,2.0,C5
GEM-E3_V2021,EN_NPi2020_1800f,ENGAGE,3.0,2.0,C5
GEM-E3_V2021,EN_NPi2020_400f,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_NPi2020_500,ENGAGE,3.0,2.0,C1
GEM-E3_V2021,EN_NPi2020_500f,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_NPi2020_600,ENGAGE,3.0,2.0,C2
GEM-E3_V2021,EN_NPi2020_600_COV,ENGAGE,2.0,2.0,C1
GEM-E3_V2021,EN_NPi2020_600f,ENGAGE,2.0,2.0,C2
GEM-E3_V2021,EN_NPi2020_600f_COV,ENGAGE,2.0,2.0,C2
GEM-E3_V2021,EN_NPi2020_800,ENGAGE,2.0,2.0,C3
GEM-E3_V2021,EN_NPi2020_800f,ENGAGE,2.0,2.0,C3
GEM-E3_V2021,EN_NPi2100,ENGAGE,2.0,2.0,C7
GEM-E3_V2021,EN_NPi2100_COV,ENGAGE,2.0,2.0,C7
GEMINI-E3 7.0,CSH,,2.0,,
GEMINI-E3 7.0,PCSH,,2.0,,
GEMINI-E3 7.0,PR_Baseline,PR Policy MIP,2.0,2.0,no-climate-assessment
GEMINI-E3 7.0,PR_CP_Intensity,PR Policy MIP,2.0,2.0,no-climate-assessment
GEMINI-E3 7.0,PR_CP_Price,PR Policy MIP,2.0,2.0,no-climate-assessment
GEMINI-E3 7.0,PR_CP_PriceOnly,PR Policy MIP,2.0,2.0,no-climate-assessment
GEMINI-E3 7.0,PR_CurPol_EI,,2.0,,
GEMINI-E3 7.0,PR_NDC_EI,,2.0,,
GEMINI-E3 7.0,PR_NDC_Intensity,PR Policy MIP,2.0,2.0,no-climate-assessment
GEMINI-E3 7.0,PR_NDC_Price,PR Policy MIP,2.0,2.0,no-climate-assessment
GEMINI-E3 7.0,R,,2.0,,
GEMINI-E3 7.0,SH,,2.0,,
GENeSYS-MOD 2.9,Directed Transition 1.0,,2.0,,
GENeSYS-MOD 2.9,Gradual Development 1.0,,2.0,,
GENeSYS-MOD 2.9,Societal Commitment 1.0,,2.0,,
GENeSYS-MOD 2.9,Techno-Friendly 1.0,,2.0,,
GMM-17,Hard_Rock,Kober 2018,2.0,2.0,no-climate-assessment
GMM-17,Modern_Jazz,Kober 2018,2.0,2.0,no-climate-assessment
GMM-17,Symphony_1.5C,Kober 2018,2.0,2.0,no-climate-assessment
GMM-17,Unfinished_Symphony,Kober 2018,2.0,2.0,no-climate-assessment
HEB 2.0,Deep,Urge-Vorsatz 2021,2.0,,no-climate-assessment
